COUNTRY,FLOW,PRODUCT,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Austria,Memo: Non-energy use in wood and wood products,Other kerosene,23.21,47.03,50.74,87.63,59.82,36.44,57.72,96.50,44.00,32.99,73.13,6.39,33.93,35.63,27.32,58.23,71.21,80.42,28.43,40.79,88.74,85.12,11.28,32.69,88.29,53.22,94.24,1.96,96.52,57.04,73.23,2.43,56.91,94.52,80.58,91.37,96.87,60.13,86.68,5.31,32.82,85.09,73.66,49.34,40.83,33.61,66.90,61.72,13.97,30.96,87.67,30.69,36.63,98.50,3.57,27.42,3.51,10.58,0.38,81.21,89.51,28.64
Austria,Memo: Non-energy use in wood and wood products,Gas/diesel oil excl. biofuels,26.10,3.84,15.69,76.58,70.60,94.29,87.41,3.49,38.03,23.29,93.30,95.92,64.25,90.10,85.46,9.13,97.60,61.37,77.95,27.96,1.98,55.05,11.96,46.66,76.89,34.78,12.67,91.31,83.80,66.80,12.18,92.23,79.42,93.92,14.10,53.39,69.33,77.50,91.19,31.97,80.07,39.26,6.87,91.27,9.38,67.24,96.52,61.52,25.88,44.54,5.81,81.45,81.78,87.21,93.06,5.77,88.66,73.52,22.80,66.33,48.54,21.82
Austria,Memo: Non-energy use in wood and wood products,Fuel oil,29.78,60.37,72.57,94.86,68.39,78.47,65.05,79.08,84.75,83.34,46.34,43.78,37.07,68.35,87.65,3.45,69.90,82.09,84.89,0.46,46.30,50.94,21.06,21.53,86.32,98.70,52.89,57.63,51.01,24.89,71.73,48.44,76.32,14.67,24.45,56.52,24.56,19.46,95.13,16.28,42.30,28.02,42.19,99.10,25.58,58.71,81.20,89.20,10.81,8.42,24.25,78.31,6.05,61.38,43.21,28.07,60.20,73.01,10.67,98.59,86.49,11.69
Austria,Memo: Non-energy use in wood and wood products,Naphtha,86.09,3.38,26.82,8.51,27.84,45.86,4.47,26.32,23.47,1.19,97.43,3.78,18.93,33.00,11.59,16.48,90.09,31.37,43.99,2.62,88.89,26.96,16.15,90.30,60.63,77.04,66.11,16.51,74.14,99.76,54.60,25.15,45.73,87.84,85.30,31.56,66.26,69.97,86.13,11.26,23.14,67.14,70.11,83.73,3.25,98.56,20.38,6.69,17.80,86.59,48.57,68.74,74.97,73.02,16.35,83.06,37.76,98.48,33.10,22.14,70.79,21.14
Austria,Memo: Non-energy use in wood and wood products,White spirit & SBP,79.61,91.72,92.28,5.26,74.86,9.15,60.84,42.76,41.08,86.09,25.86,58.02,58.00,77.36,93.41,62.66,88.86,46.86,38.97,64.92,61.01,48.48,46.89,7.45,12.71,84.80,48.04,97.61,82.75,73.03,42.65,92.12,77.97,19.67,53.18,61.80,75.41,32.15,28.48,19.61,17.49,17.19,1.71,95.44,17.40,7.51,81.93,87.82,27.06,80.45,56.55,69.11,98.69,34.68,48.36,52.70,87.22,64.67,60.02,93.47,70.42,59.53
Austria,Memo: Non-energy use in wood and wood products,Lubricants,20.05,73.44,90.82,82.00,59.76,3.50,78.08,25.70,30.71,23.62,91.33,40.04,1.82,15.31,3.23,75.77,22.05,92.99,65.94,91.90,38.95,68.55,98.17,41.33,49.01,87.79,97.51,19.59,1.34,70.35,10.30,87.39,67.60,67.33,94.29,82.86,69.00,8.52,19.14,89.50,61.88,68.25,23.43,38.77,36.81,72.56,77.33,53.60,79.69,56.03,82.92,39.60,7.79,72.75,20.63,76.54,6.98,21.33,33.20,40.54,10.41,17.18
Austria,Memo: Non-energy use in wood and wood products,Bitumen,3.21,10.68,84.38,68.34,41.57,15.09,47.60,78.28,32.88,89.91,26.17,75.80,74.27,32.25,75.74,26.39,77.02,23.26,45.03,75.98,30.59,33.13,2.60,26.75,36.00,16.21,5.49,6.75,17.93,82.24,83.17,6.15,21.90,0.05,14.60,54.00,16.49,71.68,45.38,65.61,39.80,25.46,79.42,98.83,74.74,67.86,59.85,32.63,3.26,79.97,89.44,93.53,54.50,76.75,56.70,12.81,88.65,73.29,63.89,25.11,16.62,16.15
Austria,Memo: Non-energy use in wood and wood products,Paraffin waxes,60.52,48.24,34.22,10.58,71.06,86.44,96.31,59.71,51.17,85.93,4.91,17.89,9.35,1.12,97.46,97.74,94.57,53.94,59.26,17.39,42.91,18.10,6.64,94.98,75.02,30.05,36.10,86.65,53.97,95.94,33.01,45.19,10.56,63.95,63.10,4.20,43.95,39.55,85.36,45.19,46.65,98.04,42.46,68.04,59.85,91.73,25.20,46.77,34.41,42.98,64.20,77.37,41.52,96.83,87.61,42.29,91.29,37.82,9.54,43.99,18.61,23.85
Austria,Memo: Non-energy use in wood and wood products,Petroleum coke,31.53,70.16,67.90,5.59,31.67,87.15,64.81,75.35,91.52,34.03,87.86,75.51,26.00,26.54,31.77,43.20,41.89,24.42,40.95,2.66,59.62,61.30,38.33,95.24,10.21,15.96,10.16,54.97,80.06,8.07,78.82,80.82,74.57,7.87,90.49,30.20,31.52,86.50,23.69,9.65,11.34,35.97,86.02,5.41,52.69,90.62,9.66,65.93,23.51,44.31,56.05,95.80,43.25,16.07,41.17,49.71,63.23,39.65,48.32,72.05,87.28,41.95
Austria,Memo: Non-energy use in wood and wood products,Other oil products,37.74,45.11,95.33,71.39,4.52,70.28,68.20,53.57,2.71,14.16,21.15,0.25,23.28,16.17,83.87,82.84,75.18,78.32,80.80,2.05,29.23,68.35,73.87,61.66,59.56,56.68,1.42,93.26,21.15,97.37,27.78,99.03,3.04,17.77,25.09,10.36,91.10,67.98,15.17,10.59,18.17,77.47,70.34,43.09,14.68,20.97,94.96,99.73,19.13,17.23,35.24,13.74,94.27,85.88,25.37,8.31,42.92,64.48,89.92,22.79,14.57,65.24
Austria,Memo: Non-energy use in wood and wood products,Industrial waste,8.01,23.32,22.03,49.82,86.13,95.54,47.20,6.48,58.92,98.21,87.98,25.07,36.02,1.77,32.46,63.13,92.32,27.07,41.60,23.51,52.72,92.55,38.01,57.76,80.04,87.52,9.66,58.21,40.75,9.57,28.90,0.53,34.47,34.94,56.36,12.72,33.60,75.42,83.11,61.26,65.30,91.02,98.18,85.64,98.99,11.65,19.37,99.72,89.64,13.50,34.09,18.68,2.46,69.96,49.89,56.38,95.06,51.29,49.82,8.75,70.45,91.17
Austria,Memo: Non-energy use in wood and wood products,Municipal waste (renewable),23.71,61.45,7.67,48.54,83.86,8.09,39.92,32.63,91.53,21.57,93.95,83.59,38.18,29.89,22.18,20.06,0.75,31.33,21.80,81.07,62.20,12.59,77.25,89.72,55.63,77.94,3.81,31.56,4.30,8.37,66.88,48.10,64.87,55.47,95.12,29.37,60.84,19.51,10.73,35.63,14.90,79.66,52.61,89.04,27.81,24.50,61.32,30.01,33.25,85.52,79.96,85.75,92.46,88.10,13.78,71.01,94.22,9.54,73.85,30.71,32.28,72.90
Austria,Memo: Non-energy use in wood and wood products,Municipal waste (non-renewable),91.60,90.85,2.13,52.73,55.94,73.86,98.22,64.72,1.34,28.40,27.77,45.13,96.32,96.01,99.99,66.16,30.02,25.25,21.38,4.08,99.07,81.05,36.36,86.35,16.83,3.23,42.91,65.51,19.68,57.42,97.57,91.46,74.94,97.94,73.34,25.97,59.02,82.36,33.37,81.31,65.99,11.15,90.72,52.44,13.20,64.17,82.63,90.93,30.47,68.44,43.49,38.17,0.36,3.57,84.07,63.89,79.56,24.37,73.60,40.67,46.83,75.25
Austria,Memo: Non-energy use in wood and wood products,Primary solid biofuels,44.94,39.24,22.23,8.22,44.99,56.86,32.09,34.77,28.80,55.35,44.97,85.99,88.23,94.88,25.35,55.43,37.88,85.81,4.19,60.77,86.59,90.13,18.21,4.54,72.12,89.83,41.20,72.12,44.24,41.34,0.92,16.04,81.31,83.19,77.96,11.64,83.08,55.44,43.49,62.75,76.73,64.94,73.66,4.60,66.72,4.78,29.60,12.14,73.47,91.18,66.77,18.79,55.95,51.08,24.90,27.94,43.36,17.63,66.96,83.83,78.62,46.93
Austria,Memo: Non-energy use in wood and wood products,Biogases,52.10,57.28,9.77,96.01,62.64,65.61,73.44,12.72,46.26,93.63,24.84,59.02,90.55,40.05,65.86,82.72,81.29,71.34,37.57,64.78,13.39,52.33,74.09,52.46,19.98,66.26,71.49,80.13,50.33,10.76,37.61,3.73,80.99,78.79,71.86,50.80,39.32,33.96,70.46,42.09,24.76,56.96,23.45,30.63,36.84,69.62,63.54,61.24,60.61,7.07,38.46,59.83,45.14,91.70,48.01,40.47,69.29,14.22,8.67,73.60,34.37,37.42
Austria,Memo: Non-energy use in wood and wood products,Biogasoline,47.47,89.04,70.24,84.05,51.82,99.31,65.70,7.72,35.44,86.58,73.33,86.45,82.19,57.24,40.01,11.26,26.34,99.50,11.63,14.39,14.69,79.68,70.75,5.53,41.01,7.82,75.41,61.49,82.35,36.22,2.20,19.14,51.73,75.24,63.34,82.01,56.78,49.22,1.35,32.55,55.92,13.15,91.64,31.63,20.26,36.20,90.50,14.83,68.33,52.48,71.42,38.89,88.80,0.79,87.17,41.59,94.07,99.49,57.19,75.06,81.77,91.20
Austria,Memo: Non-energy use in wood and wood products,Biodiesels,46.21,43.16,88.38,84.85,77.71,18.38,39.70,98.80,36.42,65.78,68.78,33.54,89.70,27.68,44.01,24.86,50.38,1.69,82.71,87.70,84.55,62.06,19.46,9.33,46.24,74.25,50.59,55.24,68.95,74.17,79.60,86.73,58.03,90.26,61.05,63.42,92.40,94.08,1.17,6.11,58.07,91.25,98.03,65.03,16.19,56.59,64.52,24.54,83.63,25.55,37.93,77.28,23.62,16.80,62.07,53.14,69.80,52.25,21.53,85.61,99.90,42.10
Austria,Memo: Non-energy use in wood and wood products,Bio jet kerosene,30.88,84.77,93.31,89.09,74.35,32.92,82.18,22.43,48.75,86.57,98.54,13.29,21.22,85.14,13.51,42.97,8.29,22.05,64.72,71.33,39.21,84.54,66.91,40.04,56.82,25.39,73.38,27.97,29.80,30.15,44.69,32.80,57.15,10.94,9.04,90.81,69.79,71.87,36.11,20.97,24.29,26.96,90.30,7.62,77.54,80.40,2.10,23.75,68.07,85.97,86.76,11.17,66.49,64.80,78.59,66.43,78.48,91.76,92.30,59.66,86.58,70.70
Austria,Memo: Non-energy use in wood and wood products,Other liquid biofuels,46.12,81.37,76.72,12.11,48.22,49.91,56.50,63.31,14.00,87.26,67.82,33.58,41.66,41.02,3.80,70.44,57.76,66.59,1.35,8.12,5.37,70.54,95.02,11.44,5.78,33.18,4.59,86.64,29.58,31.07,79.34,92.31,42.20,97.17,45.25,59.73,70.90,35.82,74.92,61.05,46.67,68.70,88.73,20.49,9.84,66.73,20.58,99.86,22.36,79.66,43.63,2.26,11.14,67.27,53.43,98.55,47.95,88.59,16.56,99.19,59.59,28.18
Austria,Memo: Non-energy use in wood and wood products,Non-specified primary biofuels and waste,87.27,38.04,62.71,98.00,42.66,2.13,74.15,49.75,60.36,74.58,38.91,47.65,27.70,91.84,62.84,36.78,36.32,66.31,96.39,31.58,50.23,62.66,53.34,74.47,69.99,18.55,35.08,86.21,13.74,68.68,14.86,22.67,3.47,70.53,71.56,55.27,61.74,14.88,2.44,1.51,96.69,56.22,76.64,32.26,0.25,83.97,49.28,84.89,3.75,4.54,84.07,28.65,15.78,88.82,3.71,38.66,68.57,12.73,54.87,39.89,26.17,15.42
Austria,Memo: Non-energy use in wood and wood products,Charcoal,83.78,80.47,20.05,22.28,33.88,81.93,46.65,91.59,66.73,42.65,5.95,12.84,79.15,57.50,81.43,4.77,81.87,37.65,71.88,40.96,78.83,61.13,71.97,10.21,40.18,82.93,11.04,75.28,9.30,75.49,15.87,56.20,2.28,38.71,44.18,51.76,16.83,29.55,45.36,7.59,47.47,60.32,66.64,61.06,71.40,22.41,12.03,50.39,0.45,26.26,93.71,48.51,9.77,34.10,59.61,8.23,17.72,85.35,37.21,30.42,56.86,24.06
Austria,Memo: Non-energy use in wood and wood products,Elec/heat output from non-specified manufactured gases,23.09,77.47,35.14,30.40,84.96,49.65,8.46,65.54,9.75,35.10,75.97,63.07,82.90,54.53,7.98,24.85,1.76,93.26,65.02,44.03,77.26,95.62,15.10,14.74,24.53,93.07,86.00,91.80,34.17,18.54,12.90,30.28,80.74,64.12,98.55,30.17,81.53,28.65,86.06,70.50,95.82,0.89,91.72,45.08,4.88,61.87,12.67,47.51,25.53,47.81,13.29,85.18,76.17,83.92,50.01,68.40,69.14,49.81,12.96,29.58,55.01,53.58
Austria,Memo: Non-energy use in wood and wood products,Heat output from non-specified combustible fuels,50.89,90.91,55.73,57.66,13.91,24.28,14.59,80.90,52.15,64.57,32.91,5.26,98.40,97.83,90.80,20.10,86.69,42.02,15.27,59.36,38.49,54.62,32.40,69.41,86.07,23.27,41.01,66.51,42.96,88.83,62.44,56.69,78.74,65.21,39.23,74.68,66.99,15.65,60.89,64.72,82.86,62.55,19.29,47.63,65.11,55.42,54.83,9.87,86.74,27.57,30.60,61.56,40.15,26.25,9.55,41.71,32.36,60.42,78.85,65.63,45.70,67.75
Austria,Memo: Non-energy use in wood and wood products,Nuclear,94.65,65.63,98.85,83.58,72.75,6.90,8.54,26.96,17.59,84.42,11.56,4.34,94.19,71.39,72.66,36.15,18.06,34.51,40.30,71.00,92.73,5.13,50.19,98.98,65.84,59.05,37.93,56.57,11.98,94.06,20.79,55.13,39.21,0.48,86.01,68.68,9.11,51.39,52.29,10.24,43.91,78.13,47.54,98.46,76.28,0.90,68.95,93.43,24.68,36.02,87.95,19.27,1.62,10.14,12.17,60.16,91.09,29.61,1.49,74.84,79.58,17.30
Austria,Memo: Non-energy use in wood and wood products,Hydro,38.29,63.63,15.38,26.60,61.83,62.87,71.21,77.43,46.38,51.16,66.72,70.80,14.14,90.47,36.56,13.78,80.51,68.34,55.26,30.01,44.29,89.29,93.98,60.14,33.35,64.63,52.22,10.85,26.36,29.12,40.31,78.61,83.79,0.39,91.23,95.44,29.34,99.42,70.03,33.02,48.03,66.75,9.31,87.43,77.72,92.97,69.56,24.56,67.91,20.62,69.28,84.02,0.43,11.15,73.10,92.85,21.08,36.42,6.98,16.72,89.82,65.83
Austria,Memo: Non-energy use in wood and wood products,Geothermal,96.51,33.97,55.44,11.54,82.20,0.07,70.20,46.16,7.86,16.71,5.01,90.44,71.12,58.28,8.76,95.81,3.68,15.30,89.43,21.18,91.46,39.52,9.88,63.97,53.58,57.76,88.11,94.03,11.61,78.99,40.02,61.32,96.21,60.71,24.29,42.86,52.40,43.00,86.42,67.04,65.42,63.81,48.11,10.36,58.14,8.24,92.09,41.49,34.97,80.74,85.06,57.49,74.82,9.05,35.36,86.14,85.50,59.46,80.46,57.27,12.25,11.52
Austria,Memo: Non-energy use in wood and wood products,Solar photovoltaics,10.38,79.19,83.73,59.00,47.45,85.19,21.85,37.92,18.99,54.69,10.20,67.64,82.78,68.10,24.54,56.38,45.96,75.02,89.10,61.47,45.81,44.51,74.94,60.79,42.04,32.32,82.91,93.75,58.55,57.35,51.24,52.76,25.33,26.19,49.28,55.59,14.29,22.45,13.21,57.98,77.91,12.29,36.71,53.93,89.26,40.47,71.70,2.76,79.00,60.02,27.48,45.23,55.19,1.07,48.68,18.35,42.06,36.44,93.52,83.61,58.93,97.77
Austria,Memo: Non-energy use in wood and wood products,Solar thermal,47.63,80.47,17.79,55.40,74.38,42.26,40.93,36.09,12.27,94.73,86.45,26.18,74.48,88.37,57.03,61.27,43.28,61.34,97.53,39.74,10.74,68.23,3.66,40.02,77.45,91.51,36.19,97.81,36.66,58.60,82.73,44.98,36.43,90.57,41.23,4.69,97.50,57.13,65.98,0.85,92.68,1.77,40.14,15.80,10.47,9.31,37.18,77.35,45.09,6.46,16.48,81.90,21.53,82.41,2.05,48.72,47.67,30.72,11.44,78.41,23.64,91.21
Austria,Memo: Non-energy use in wood and wood products,"Tide, wave and ocean",83.15,17.44,60.83,87.89,14.69,41.48,52.90,1.18,10.50,92.83,45.35,57.16,32.81,71.60,39.21,75.29,98.74,13.01,47.67,48.82,24.44,71.88,57.19,54.08,24.56,15.00,21.89,56.59,50.60,23.47,24.05,9.75,70.32,32.68,93.27,94.55,52.07,6.66,62.10,45.52,70.25,43.19,50.63,20.50,38.92,55.98,5.59,41.30,23.94,84.73,54.42,90.33,63.58,93.97,82.53,51.16,70.06,47.68,61.84,1.06,37.58,97.18
Austria,Memo: Non-energy use in wood and wood products,Wind,93.71,65.72,54.31,1.36,54.35,77.99,67.27,30.68,96.17,39.96,54.03,96.70,48.09,6.77,12.75,77.01,44.58,2.85,21.53,50.91,70.36,73.86,47.31,64.98,89.75,0.53,64.85,67.49,5.43,55.79,21.24,39.59,20.36,36.37,2.99,89.26,8.58,92.48,16.97,37.18,94.51,70.46,54.42,75.41,62.93,92.27,19.44,76.77,82.59,19.02,99.40,49.05,40.11,88.49,86.04,77.68,26.85,94.14,93.05,76.39,12.56,76.69
Austria,Memo: Non-energy use in wood and wood products,Other sources,96.13,74.10,64.61,61.03,51.39,59.21,31.67,31.83,26.36,0.48,19.88,19.45,84.54,1.24,95.03,48.30,51.82,43.39,31.30,89.51,81.85,41.88,13.68,46.51,37.62,46.51,40.47,92.63,68.37,44.36,95.18,69.78,61.90,35.93,81.90,96.18,88.49,4.99,23.07,12.15,79.67,31.31,16.01,17.69,90.72,42.31,31.89,12.57,15.70,28.95,95.53,41.34,75.96,88.70,18.40,38.70,42.11,11.18,98.92,64.08,12.95,27.36
Austria,Memo: Non-energy use in wood and wood products,Electricity,80.83,67.54,30.68,44.69,87.26,18.31,30.94,93.74,33.48,82.17,75.76,32.93,98.33,48.51,73.67,22.38,52.78,48.64,10.45,0.27,95.84,24.76,22.49,26.59,36.57,35.64,24.66,94.62,66.61,91.28,51.88,72.40,9.48,78.69,62.90,26.05,74.23,89.49,29.03,83.10,17.40,53.41,26.63,83.67,35.56,87.52,12.01,62.71,42.36,86.98,55.17,74.86,81.34,35.54,80.79,52.74,32.60,63.69,98.23,91.89,67.19,73.85
Austria,Memo: Non-energy use in wood and wood products,Heat,0.60,2.98,76.22,81.21,21.41,17.74,57.09,22.15,79.34,13.11,65.95,11.26,77.29,99.00,52.77,41.66,62.87,71.73,7.55,51.04,4.08,54.83,1.10,36.88,13.57,6.95,30.77,46.93,42.26,74.69,30.38,31.28,9.46,14.02,78.28,92.88,92.67,7.43,51.72,30.36,37.92,11.37,48.16,76.98,1.72,95.24,48.12,32.98,8.10,85.47,6.84,83.79,48.56,53.66,56.88,79.57,62.13,35.83,75.34,74.32,85.67,50.08
Austria,Memo: Non-energy use in wood and wood products,Total,61.73,9.66,82.34,99.18,11.04,96.15,25.34,7.00,41.33,97.70,15.57,70.10,27.59,93.08,8.50,88.04,13.62,53.19,23.50,9.78,49.21,36.36,36.30,27.14,34.21,4.70,53.39,65.79,19.22,14.18,90.61,40.18,35.07,97.83,35.67,89.30,71.20,36.53,24.95,7.16,26.99,67.11,90.36,44.54,14.68,64.32,22.33,89.25,61.22,69.30,7.52,59.94,97.70,85.93,1.44,57.87,71.90,3.38,65.79,52.98,94.09,45.72
Austria,Memo: Non-energy use in wood and wood products,Memo: Renewables,23.03,54.48,53.18,73.89,75.52,16.57,13.78,31.15,84.98,58.46,51.25,23.79,88.56,2.45,37.56,7.36,59.32,25.85,12.49,39.40,40.52,43.31,45.91,80.89,14.06,81.45,11.18,16.15,40.29,16.79,17.55,72.83,60.01,13.40,57.15,57.58,91.65,30.64,49.88,57.37,72.19,1.83,33.27,70.20,93.53,37.99,64.32,76.27,37.46,3.36,20.54,20.53,92.31,75.20,19.90,43.37,2.28,62.38,23.03,9.41,46.76,17.34
Austria,Memo: Non-energy use in textiles and leather,Hard coal (if no detail),59.43,10.76,64.99,11.92,15.17,2.33,82.74,0.59,88.37,95.58,70.06,52.30,10.04,77.48,47.04,45.74,67.00,41.45,19.18,78.44,31.21,29.72,23.05,91.36,79.88,82.81,53.81,22.51,22.34,2.73,77.15,25.77,14.29,51.50,51.03,55.46,68.40,17.77,30.16,12.84,0.59,18.30,62.59,7.21,52.26,76.28,18.80,15.89,42.30,96.51,55.90,1.38,45.73,56.89,48.35,59.11,7.68,43.00,87.27,26.35,16.73,45.91
Austria,Memo: Non-energy use in textiles and leather,Brown coal (if no detail),73.91,98.03,0.16,91.46,61.92,24.94,89.98,84.17,43.71,50.10,33.55,10.12,94.82,81.65,74.25,66.63,99.66,56.74,1.15,45.76,0.38,23.14,69.70,88.02,39.87,81.42,3.71,20.22,4.88,41.96,77.60,79.02,13.54,20.71,77.41,49.79,55.21,55.71,35.12,9.50,58.14,83.68,34.12,60.47,37.84,42.87,14.85,93.41,56.88,13.39,44.11,48.79,78.90,83.97,6.13,50.78,98.80,43.44,75.73,4.82,35.30,89.42
Austria,Memo: Non-energy use in textiles and leather,Anthracite,31.48,22.02,71.84,94.37,36.93,26.94,39.93,33.01,45.59,52.17,96.97,13.03,97.71,41.22,22.16,3.40,85.32,26.95,62.54,55.69,76.63,83.09,70.14,61.80,43.59,9.15,48.26,17.73,77.87,70.96,77.12,24.76,67.98,15.19,70.61,6.96,62.44,93.55,87.44,1.88,9.88,32.76,16.85,30.64,75.39,97.35,13.06,4.33,80.26,70.71,55.12,57.55,44.58,93.18,8.18,13.43,58.41,27.63,14.88,44.00,2.44,13.29
Austria,Memo: Non-energy use in textiles and leather,Coking coal,28.73,82.45,73.48,60.91,75.33,31.90,35.50,54.47,81.96,66.55,71.72,0.28,47.16,22.53,45.56,69.90,70.83,15.30,34.17,20.40,47.82,2.49,34.67,48.45,92.29,17.00,10.73,23.37,87.61,44.77,6.44,68.97,14.61,3.70,9.58,1.79,7.25,11.49,86.66,20.49,84.79,82.29,29.04,53.14,26.82,33.59,8.94,81.83,15.78,81.73,0.43,67.88,86.49,79.28,33.69,18.00,23.34,27.32,99.48,71.59,66.11,12.11
Austria,Memo: Non-energy use in textiles and leather,Other bituminous coal,99.89,86.04,21.62,28.46,47.78,63.09,10.34,7.82,72.90,80.77,2.08,15.08,35.08,12.54,76.99,1.37,31.27,27.47,24.20,28.96,45.05,70.49,1.73,74.22,25.42,18.63,42.05,69.36,87.94,96.38,1.85,25.20,31.48,71.73,82.93,55.51,65.84,38.55,49.64,59.46,88.19,53.03,75.05,35.44,42.42,63.74,25.72,71.15,52.29,57.31,84.59,80.43,53.39,58.93,50.70,90.97,55.02,11.81,59.39,46.36,69.57,45.06
Austria,Memo: Non-energy use in textiles and leather,Sub-bituminous coal,70.74,63.71,64.39,76.87,82.90,24.67,69.83,78.10,88.35,6.99,94.12,7.64,36.80,77.91,94.21,63.92,40.10,13.25,49.87,9.95,95.78,45.31,78.04,34.80,19.83,98.22,95.04,12.84,29.77,80.15,80.58,29.35,71.10,73.10,0.48,90.18,60.33,22.08,7.38,60.12,65.37,39.13,87.44,4.99,62.13,45.42,43.78,26.39,73.13,38.70,91.44,97.62,51.80,87.42,22.12,13.58,8.43,41.13,29.12,65.84,49.41,6.75
Austria,Memo: Non-energy use in textiles and leather,Lignite,7.24,23.46,88.22,78.42,51.24,88.81,5.82,18.68,49.62,3.26,77.82,23.94,65.67,19.87,56.51,58.84,64.45,59.21,90.98,5.02,93.31,77.07,99.38,87.47,84.88,98.83,71.48,10.00,81.34,59.37,28.61,54.09,3.74,14.42,80.20,20.82,4.10,76.94,44.04,32.16,16.12,97.53,30.54,18.40,23.00,61.43,12.25,36.06,0.40,62.23,41.70,88.43,89.67,48.76,22.45,2.17,41.26,22.67,0.56,75.35,88.21,26.89
Austria,Memo: Non-energy use in textiles and leather,Patent fuel,45.13,89.61,44.66,76.36,4.62,47.05,15.75,29.97,32.32,47.16,11.44,78.49,86.32,64.73,47.49,59.08,72.92,76.31,48.14,55.32,36.01,33.54,92.97,35.90,46.53,41.69,8.55,78.54,57.06,37.16,94.54,72.15,21.44,23.64,87.12,99.77,81.26,27.93,59.88,12.85,95.42,29.61,33.40,99.10,76.35,77.86,19.73,95.62,41.08,92.99,26.67,46.45,56.06,15.35,99.32,67.24,49.91,53.33,38.63,48.09,3.83,86.05
Austria,Memo: Non-energy use in textiles and leather,Coke oven coke,74.11,31.60,82.05,64.94,33.55,68.10,99.71,54.39,54.96,5.39,99.67,62.25,14.99,98.03,44.79,78.43,50.68,18.51,94.04,5.05,52.93,49.91,44.03,63.71,81.61,66.32,78.02,75.32,60.27,90.37,54.96,80.32,62.69,79.89,35.47,46.28,42.53,92.40,90.67,25.53,19.16,18.86,38.76,96.69,89.92,51.26,9.66,60.22,42.73,19.20,70.35,28.70,53.57,84.24,97.96,72.22,41.79,35.81,4.84,76.71,34.61,15.07
Austria,Memo: Non-energy use in textiles and leather,Gas coke,39.49,7.05,88.85,69.28,29.26,97.36,61.70,52.78,92.30,12.97,22.04,0.98,22.79,41.56,50.33,28.19,45.23,8.92,12.09,78.63,76.97,93.51,74.08,37.08,70.03,56.05,77.76,56.55,1.52,27.62,55.06,86.09,0.22,92.00,35.71,10.84,47.54,68.52,57.01,61.77,57.50,59.86,94.84,20.67,67.67,20.42,41.66,39.69,66.60,84.56,33.08,33.84,76.45,78.45,92.28,98.39,43.96,88.19,9.06,16.23,38.85,7.15
Austria,Memo: Non-energy use in textiles and leather,Coal tar,82.93,70.46,67.64,33.39,51.98,14.21,51.98,45.45,33.32,2.72,14.90,52.20,8.53,72.29,67.66,34.06,81.75,87.08,25.28,16.60,77.56,29.04,2.76,87.17,90.33,27.14,42.71,5.77,97.66,50.21,61.47,82.11,51.88,73.20,83.64,89.15,23.83,94.93,77.02,74.39,3.43,24.83,43.94,1.31,63.88,35.18,97.33,95.54,81.98,17.55,87.95,24.71,73.36,57.78,1.33,33.89,51.11,67.34,91.36,29.28,55.05,63.32
Austria,Memo: Non-energy use in textiles and leather,BKB,6.16,19.73,20.06,54.71,81.60,60.17,59.62,34.46,85.61,22.11,90.64,35.62,76.21,9.00,28.40,19.88,90.82,23.38,69.17,4.95,11.79,29.83,54.97,56.76,0.57,47.31,12.15,19.27,28.30,22.04,41.89,17.69,16.62,60.68,16.73,77.21,4.56,33.66,66.71,91.20,74.81,37.71,24.14,67.96,71.38,4.79,89.78,98.08,61.15,26.95,95.16,71.10,42.53,39.79,28.51,65.39,78.37,61.97,3.16,43.34,33.90,89.45
Austria,Memo: Non-energy use in textiles and leather,Gas works gas,54.14,36.40,69.04,47.51,30.06,17.87,55.14,97.97,42.88,67.12,99.58,50.43,78.34,62.35,30.74,40.03,41.39,99.81,69.39,13.84,67.22,50.50,40.83,70.40,59.03,32.86,42.58,51.75,11.22,3.32,79.81,53.77,14.00,0.32,40.96,35.07,90.66,37.43,2.32,97.10,51.93,65.67,28.82,36.73,25.26,73.17,3.42,54.53,44.16,15.87,9.07,51.50,72.33,17.20,19.92,30.55,50.19,59.27,61.27,30.08,17.97,90.45
Austria,Memo: Non-energy use in textiles and leather,Coke oven gas,3.43,43.83,6.53,54.10,46.41,50.14,49.04,40.83,19.15,64.12,11.78,15.89,2.34,82.81,17.53,81.90,76.86,55.31,48.92,80.02,11.69,44.15,86.02,0.72,20.76,27.19,75.76,47.63,48.94,77.70,99.43,32.86,0.97,94.44,81.91,17.67,24.40,27.63,91.19,52.16,22.07,42.85,82.30,73.49,52.48,8.25,45.03,57.47,63.61,66.33,72.70,98.93,81.44,70.33,76.70,10.91,29.87,59.96,75.87,19.55,11.46,12.25
